"year","month","Cy","Gr1","Gr2","Di1","Di2","Go1","Go2","Cr1","Cr2","Mi","He","Om","Pr","temperature","PO4_P"
2009,10,22791.6666666667,30217.5925925926,1101.51851851852,27551.4814814814,13840.0148148148,67662.4074074075,73425.2962962962,52390.7407407407,6487.5925925926,5622.22222222222,512925,452731.2,4656,10.1105263157895,0.0277894736842105
2009,11,31888.7037037037,3579.25925925926,1334.81481481482,32146.8518518519,102031.111111111,81202.0370370371,12367.2222222222,26240.7407407407,9852.03703703704,5059.44444444444,663490,503875.93,2073,8.37368421052632,0.0306842105263158
2009,12,26630.9259259259,975,534.629629629629,16505.9259259259,89455.9259259259,54448.3981481482,21549.6296296296,11729.6296296296,5724.81481481481,4609.07407407407,135476,111485.45,132,6.89473684210526,0.0320526315789474
2010,1,42867.5925925926,333.12037037037,551.111111111111,15738.1481481481,16139.362962963,57426.8518518518,15801.2962962963,13600.9259259259,8508.51851851851,8627.09259259259,106377,72497,0,5.20526315789474,0.022
2010,2,54641.9111111111,2102.77777777778,746.296296296297,21270.9259259259,19233.8888888889,31701.4814814814,15343.1481481481,39252.037037037,12067.7777777778,7811.48148148148,184290,110950,0,4.54210526315789,0.0261052631578947
2010,3,49223.7037037037,4985.92592592593,786.666666666666,23260,53222.0370370371,35229.8148148148,12798.7037037037,77118.5185185185,25383.8888888889,5910,97526.62,68614,0,4.43157894736842,0.0253684210526316
2010,4,41286.8518518518,50853.5185185185,3542.03703703703,212625.925925926,165215.185185185,109140.740740741,12333.3333333333,172272.222222222,134756.296296297,8533.51851851852,177919,190104.68,0,4.96315789473684,0.00457894736842105
2010,5,34773.1481481481,97248.8888888889,1229.38888888889,444559.62962963,51010.6666666667,76079.6296296296,43965.925925926,44466.6666666667,52358.3333333333,13657.2222222222,1818426.63,745280.3,58,7.36315789473684,0.0153684210526316
2010,6,20114.8148148148,38514.1666666667,2837.37037037037,160987.407407407,11407.4814814815,36619.0740740741,16253.6111111111,160266.666666667,28318.0185185185,6563.14814814815,1822949.7,436059,1411,8.5,0.017
2010,7,10117.3074074074,153254.629629629,6303.14814814815,84193.7037037037,582700.185185185,184032.592592593,65045.3703703704,90672.2222222222,10901.1111111111,9010.55555555555,872402,188419.26,3032,10.1631578947368,0.0228421052631579
2010,8,23815.7407407407,155318.148148148,10826.8518518519,287521.481481482,237910.555555556,110863.475925926,79116.9814814815,62533.3333333333,27187.2222222222,14849.462962963,512303.13,631763.700000001,3093,10.4526315789474,0.0203684210526316
2010,9,12421.9259259259,18983.0222222222,2460.18518518518,201616.666666667,39394.5740740741,45486.4814814815,18373.7962962963,51927.7777777778,22371.8518518519,4184.44444444445,1017225,550551.2,3811,9.59473684210526,0.0308947368421053
2010,10,14171.8518518518,13979.8148148148,1064.07407407408,72595.5000000001,15987.4074074074,69959.6296296296,22383.3148148148,47570.3703703704,14484.2592592593,6542.96296296297,361462.88,522257,2850,9.34210526315789,0.0248421052631579
2010,11,15885.8962962963,5405.37037037037,478.333333333334,52172.8407407408,21413.5185185186,45493.3333333333,32191.2962962963,38051.8518518519,7255.00000000001,3531.11111111111,215024,510872.46,186,7.74210526315789,0.0284736842105263
2010,12,25760.6814814815,4449.99999999999,428.518518518519,38827.037037037,34995.1851851851,50477.7777777778,31249.8148148148,18271.2962962963,7597.22222222221,5076.48148148148,203643.04,213653,66,6.42631578947368,0.0265263157894737
2011,1,42242.2222222222,2776.11111111111,1424.27777777778,30301.2296296296,24122.8148148148,44847.9629629629,10268.3333333333,24877.2222222222,9411.85185185185,5386.66666666667,189945,146787,0,4.97368421052632,0.0169411764705882
2011,2,47677.7777777778,8814.44444444445,460.074074074074,16179.6296296296,18877.037037037,40078.7037037036,22213.7037037037,33403.3333333333,9585,6663.88888888889,154039,85188,0,4.44736842105263,0.0224117647058824
2011,3,45736.2962962963,24527.9629629629,735.611111111111,14772.5925925926,37542.7222222222,34342.5925925925,9626.16666666667,75116.6666666667,48451.4814814815,7318.51851851852,192903,91951.5,0,4.41052631578947,0.0178823529411765
2011,4,42657.7777777778,55166.4814814815,2502.70740740741,77782.0370370371,99350.3703703704,236086.666666667,33654.8148148148,35263.7037037037,70637.037037037,11006.8518518519,337560,176270,0,5.7578947368421,0.0184117647058824
2011,5,75863.3333333333,18840.9259259259,2259.25925925926,65498.2333333334,48376.5925925925,130468.518518519,43370,151127.777777778,12223.7037037037,10585.9259259259,1075902,645489,22,8.38947368421053,0.0204705882352941
2011,6,54187.6888888889,35817.5925925926,17829.3259259259,47912.4074074074,94504.4444444445,179893.703703704,60156.7592592593,55512.962962963,9704.62962962963,9412.77777777778,903639,249322,6916,8.61578947368421,0.0197647058823529
2011,7,21540,102749.259259259,10350.6074074074,437584,118516.666666667,232300.477777778,47284.1111111111,136961.111111111,23360.7407407408,18498.962962963,1135810,787017,19327,10.2315789473684,0.0257058823529412
2011,8,28925.1851851852,37243.262962963,5535.46296296296,202243.333333334,71284.0740740741,146079.259259259,40375.4074074075,87118.5185185185,43288.5185185185,10604.1111111111,527629,534649,7030,9.97368421052632,0.0241764705882353
2011,9,62234.4444444444,29511.4814814814,6067.99259259259,94244.8148148149,19650.7407407408,93597.4074074075,20839.1481481481,40214.8148148148,9072.59259259259,6004.44444444444,1060880,373303,2335,10.4368421052632,0.018
2011,10,65079.4444444445,15809.0740740741,4076.97777777778,37533.1481481482,15144.2592592592,61295.5555555555,17877.962962963,56118.5185185185,7034.25925925927,4270.55555555556,518275,480704.2,1622,10.1052631578947,0.0203125
2011,11,24556.2962962963,3392.22222222222,841.666666666667,28767.2222222222,64055,47651.7037037037,21115.1851851851,21841.6666666667,16982.962962963,3255.44814814815,234864.98,180552,1459,7.93157894736842,0.0264117647058824
2011,12,42063.4888888889,3032.22222222223,563.796296296297,16079.4444444444,64799.9444444444,17328.5185185185,14652.0481481481,11744.4444444444,14238.5185185185,3828.14814814815,187379,302093,132,6.62105263157895,0.0340588235294118
2012,1,69586.6666666666,2348.14814814815,414.814814814815,36166.6666666667,11614.8148148148,49692.5925925926,14559.2592592592,18585.1851851852,14992.5925925926,10614.8148148148,177113,222151,0,5.47368421052632,0.0144117647058824
2012,2,77118.5185185186,703.703703703704,133.333333333333,31903.7037037037,28496.2962962963,54003.7037037037,18340.3518518519,22351.8518518519,30100,11874.0740740741,166321,206125.1,0,4.07894736842105,0.0203529411764706
2012,3,69450.7407407407,23014.8148148149,3118.81481481481,113185.185185185,70768.8888888889,109400,19355.5555555556,222555.555555556,87985.1851851852,17859.2592592593,125995,154618,0,4.14736842105263,0.0221176470588235
2012,4,41318.5185185185,29574.0740740741,8011.11111111111,396303.703703704,248748.148148148,602488.62962963,61200,106814.814814815,138468.888888889,22061.9333333333,226820,365807,0,6.01578947368421,0.0166470588235294
2012,5,35948.1481481481,28822.2222222222,2325.92592592593,405318.740740741,121340.740740741,192544.444444444,55255.5555555555,64000,114662.962962963,17207.4074074074,1038610,833144.3,0,6.68421052631579,0.0157058823529412
2012,6,15289.7037037037,83256.7037037037,3874.07407407408,407837.037037037,536846.444444445,170870.370370371,45788.8888888889,161462.962962963,33948.574074074,6596.2962962963,765845,375197,2208,8.73684210526316,0.0163529411764706
2012,7,15714.8148148148,117918.518518518,8037.03703703703,132903.703703704,388811.111111111,234548.148148149,474255.111111112,154607.407407407,17777.7777777778,10237.037037037,242910,172563,30241,10.2894736842105,0.0172941176470588
2012,8,35952.0740740741,97268.0555555556,13548.8925925926,175906.111111111,67825.9259259259,307055.748148148,175851.851851851,90203.7037037037,26444.4444444445,13107.4074074074,336935,302034.48,7142,10.4210526315789,0.0204705882352941
2012,9,50566.6666666667,14600,1355.55555555556,33700,64633.3333333334,53455.5555555556,19211.1111111111,76648.1481481481,7748.14814814815,6537.03703703704,288412,311573,5947,10.1789473684211,0.0228823529411765
2012,10,81729.6296296295,41059.2592592593,2844.44444444444,67822.2222222222,129985.185185185,66685.1851851852,29688.8888888889,78351.8518518519,25600,8085.18518518518,233759,325630,3516,9.76842105263158,0.0192352941176471
2012,11,42344.074074074,5303.7037037037,1577.77777777778,37881.4814814815,28881.4814814815,59403.7037037038,11481.4814814815,42985.1851851852,24192.5925925926,5629.62962962964,211944.15,268628,311,7.84210526315789,0.0190625
2012,12,26888.8888888889,148.148148148148,355.555555555556,11318.5185185185,24533.3333333334,9985.18518518519,2740.74074074074,8226.18703703704,5925.92592592593,1540.74074074074,86108,125261.84,157,6.52222222222222,0.0121875
2013,1,65559.4814814815,140.740740740741,622.222222222222,14951.8518518519,30766.6666666667,51055.5555555556,9166.66666666667,23162.962962963,6229.62962962963,3347.11111111111,92793,130236,0,5.54705882352941,0.0204117647058824
2013,2,94373.7037037039,1285.18518518519,518.518518518519,7014.81481481481,18448.1481481482,7492.5925925926,10940.7407407407,16381.4814814815,6014.81481481481,7022.22222222223,94611,134349,0,4.8,0.0201176470588235
2013,3,98733.3333333334,2514.81481481482,148.148148148148,39018.5185185186,33314.8148148148,33611.1111111111,7355.55555555556,59133.3333333333,18051.8518518518,9311.11111111112,148657,146055,0,4.35294117647059,0.0178235294117647
2013,4,115645.746296296,14855.5555555555,962.962962962963,103448.148148148,86770.3703703704,94444.4444444444,14296.2962962963,49500,37200,17003.7037037037,62349,68645,0,4.44117647058824,0.0153529411764706
2013,5,86400.9314814815,26677.7777777778,1711.11111111111,71329.6296296297,90889.9999999999,174751.851851852,91151.8518518519,50055.5555555556,29755.5555555555,13900,260908,377559,0,6.89411764705882,0.0149411764705882
2013,6,47251.8518518519,41624.2962962963,807.407407407408,17614.8148148148,20762.962962963,135143.592592593,290650,53059.2592592593,9044.44444444445,8451.85185185185,1628099,465448,132,7.95882352941176,0.0205294117647059
2013,7,12348.1481481482,37062.8148148148,911.111111111112,8511.11111111112,5057.26296296296,127096.296296296,57799.9259259259,102385.185185185,14385.1851851852,4392.5925925926,679808,166289,8105,10.0764705882353,0.0175882352941176
2013,8,22237.037037037,364663.981481482,5874.07407407407,127814.814814815,412207.407407407,122881.674074074,62488.8888888889,158207.407407407,5548.14814814815,6274.07407407407,1007540.4,540768.2,8411,11.8235294117647,0.0205882352941176
2013,9,19040.7407407408,99103.7037037037,3785.18518518518,103203.703703704,64418.5185185185,72438.9629629629,21740.7407407407,93092.5925925926,15200,7107.40740740741,439121,332521,11450,11.1058823529412,0.0262941176470588
2013,10,49000.0000000001,21233.3333333334,1096.2962962963,46540.7407407407,17370.3703703704,93077.7777777778,27381.4814814815,34529.6296296296,10577.7777777778,5170.37037037037,231084,337736,642,9.75882352941177,0.0252352941176471
2013,11,40325.9259259259,2181.48148148148,2159.85185185185,20237.037037037,19070.3703703704,34566.6666666667,8496.29629629629,45092.5925925926,13651.8518518519,4922.22222222222,130391,221236,793,8.37647058823529,0.0251764705882353
2013,12,28296.2962962963,2600,259.259259259259,10888.8888888889,33370.3703703704,42385.1851851851,5474.07407407408,14577.7777777778,16474.0740740741,4385.18518518518,130354,164170,242,6.53529411764706,0.026
2014,1,38051.8518518519,2807.40740740741,148.148148148148,23244.4444444444,64125.925925926,38903.7037037037,4088.88888888889,25481.4814814815,14059.2592592593,4607.40740740741,98154,132864,0,5.51176470588235,0.0234117647058824
2014,2,41918.5185185185,5177.77777777778,1414.81481481482,35074.0740740741,83844.4444444444,50362.962962963,13659.2592592593,26688.8888888889,18688.8888888889,5881.48148148148,79670,71751,0,5.13529411764706,0.0268235294117647
2014,3,59022.2222222223,12307.4074074074,377.777777777778,25103.7037037037,54285.1851851851,85455.5555555556,8944.44444444445,82418.5185185185,38381.4814814814,6918.51851851851,90309,56257,0,5.2,0.0229411764705882
2014,4,60422.2222222223,2518.51851851852,2400,80755.5555555555,31348.1481481481,108212.874074074,48577.7777777778,29214.8148148148,18718.5185185185,3185.18518518519,146701,167919.12,44,6.53529411764706,0.0224705882352941
2014,5,47955.5555555556,9014.81481481481,488.888888888889,38403.7037037036,16651.8518518519,113425.074074074,481161.111111111,90540.7407407407,8933.33333333333,4985.18518518519,606911,339085.1,381,7.85882352941177,0.0176470588235294
2014,6,25288.8888888889,6755.55555555556,4468.99999999999,13281.4814814815,172114.814814815,86470.3703703703,19111.1111111111,79966.6666666667,18470.3703703704,5570.37037037037,395930,157474,3603,9.88823529411765,0.0207647058823529
2014,7,38437.037037037,318481.62962963,3411.11111111112,123703.703703704,180894.370370371,242183.703703704,381738.407407408,158037.037037037,17766.6666666667,20548.1481481482,212340,222454,6375,10.7352941176471,0.0192352941176471
2014,8,31177.7777777778,108385.185185185,1518.51851851852,254111.111111111,80081.4814814815,161540.740740741,130962.962962963,159362.962962963,11140.7407407407,25408,431112,259876,5091,11.5588235294118,0.0242352941176471
2014,9,30577.7777777778,18762.962962963,1274.07407407407,60318.5185185186,38318.5185185185,91037.0370370371,39755.5555555556,53392.5925925926,16807.4074074074,12222.2222222222,330206,277830,3540,10.9941176470588,0.0239411764705882
2014,10,27022.2222222222,16603.7037037037,1703.70370370371,42870.3703703704,25103.7037037037,115459.259259259,51251.8518518519,65414.8148148148,17700,4729.62962962963,344152,343974,1664,10.4823529411765,0.0242352941176471
2014,11,24966.6666666666,1696.2962962963,911.111111111111,32233.3333333333,18292.5925925926,46622.2222222222,9462.96296296297,37151.8518518519,8503.70370370371,3796.2962962963,257460,285120,198,8.92941176470588,0.0238235294117647
2014,12,33048.1481481482,829.62962962963,688.888888888889,12737.037037037,28700,14512.962962963,12574.0740740741,20540.7407407407,11140.7407407407,2274.07407407408,139758,183845,110,7.77647058823529,0.0234705882352941
2015,1,31811.1111111111,1681.48148148148,237.037037037037,22296.2962962963,21029.6296296297,46881.4814814815,4622.22222222222,13725.9259259259,6600,2422.22222222222,62605,110569,0,5.97647058823529,0.0247647058823529
2015,2,36933.3333333333,633.333333333333,577.777777777778,17392.5925925926,8739.11111111112,24807.4074074074,4425.92592592593,45570.3703703704,9051.85185185185,3214.81481481481,131501,87688,0,5.32941176470588,0.0234705882352941
2015,3,57437.037037037,2829.62962962963,970.370370370371,90355.5555555556,90015.5555555556,58555.5555555556,12633.3333333333,152129.62962963,55140.7407407408,9485.18518518519,97373,54383,0,4.91764705882353,0.0194117647058824
2015,4,45948.1481481481,10962.962962963,1646.2962962963,125955.555555556,82370.3703703704,148044.444444444,27088.8888888889,70429.6296296296,23000,9488.8888888889,161370,175218,0,5.72352941176471,0.0155882352941176
2015,5,60059.2592592593,10251.8518518519,1825.92592592593,146825.925925926,106066.666666667,27703.7037037037,343592.592592592,13074.3351851852,9244.44444444445,7374.07407407407,727023,148381,179,7.50588235294118,0.0151764705882353
2015,6,54033.3333333333,6381.48148148148,3652.02222222222,42737.037037037,263918.518518518,127033.333333333,195488.888888889,108370.37037037,18396.2962962963,16712.6740740741,458791.15,234127,4575,10.0058823529412,0.0178823529411765
2015,7,26707.4074074074,313226.796296296,8925.92592592593,64600,390774.666666667,213096.296296296,76681.4074074075,53203.7037037037,7522.22222222223,19177.6111111111,501603,192082,1549,11.9411764705882,0.0246470588235294
2015,8,28281.4814814814,64755.5555555556,6513.27777777778,217555.555555555,45244.4444444444,83392.5925925925,94718.5185185186,87407.4074074074,4607.40740740741,21548.1481481481,811145,195391,2474,11.8176470588235,0.0240588235294118
2015,9,40970.3703703703,14562.962962963,2600,93325.9259259259,16059.2592592593,97051.8518518519,26281.4814814815,80118.5185185185,13281.4814814815,9022.22222222222,1122407,563102,2409,12.3647058823529,0.0235882352941176
2015,10,41777.7777777778,5948.14814814815,1837.03703703704,15607.4074074075,23488.8888888889,107229.62962963,12562.962962963,86711.1111111111,5748.14814814815,5651.85185185185,677414,368228,950,10.1647058823529,0.0269411764705882
2015,11,36140.7407407407,2199.99999999999,496.296296296296,8570.37037037037,12207.4074074074,37659.2592592592,2785.18518518519,14074.0740740741,6540.74074074074,1985.18518518519,272948,412669,110,8.70588235294118,0.0274705882352941
2015,12,39514.8148148148,422.222222222222,399.999999999999,20925.925925926,37259.2592592593,33559.2592592592,9000,15362.9629629629,6777.77777777778,3170.37037037037,235316,299492,22,7.3,0.0202941176470588
2016,1,37281.4814814815,1196.2962962963,207.407407407407,16803.7037037037,23070.3703703704,25500,8562.96296296297,31103.7037037037,6151.85185185185,3262.96296296296,277450,161309,88,6.29411764705882,0.0228235294117647
2016,2,38859.2592592592,0,88.8888888888889,11118.5185185185,23159.2592592593,33277.7777777778,18470.3703703704,67518.5185185185,9400,4188.88888888888,229117,99813,0,5.60588235294118,0.0209411764705882
2016,3,28296.2962962963,59.2592592592592,29.6296296296296,21037.037037037,33600,20488.8888888889,3807.40740740741,47851.8518518519,17333.3333333333,2533.33333333333,184382,106172,0,5.24705882352941,0.0167647058823529
2016,4,54074.0740740741,6192.59259259259,1177.77777777778,109918.518518518,68600,172259.259259259,4614.81481481482,73496.2962962963,44385.1851851852,6437.03703703704,170178.62,157183,0,6.07058823529412,0.0208823529411765
2016,5,56348.1481481481,903.703703703704,355.555555555555,44385.1851851852,65100,46448.1481481482,227903.703703704,26885.1851851852,15781.4814814815,5714.81481481482,952222,304837,0,7.99411764705882,0.0197058823529412
2016,6,41451.8518518519,4781.48148148148,1452.59259259259,31488.8888888889,57025.9259259259,138464.725925926,22066.6666666667,143492.592592592,16729.6296296296,9211.11111111112,749012,361575,4196,9.84117647058824,0.0182352941176471
2016,7,25014.8148148148,51085.1851851852,1703.7037037037,19429.6296296296,184085.185185185,330617.666666667,234437.037037037,55155.5555555556,6992.59259259259,8474.07407407407,201509.71,482226,2609,10.4941176470588,0.0209411764705882
2016,8,58259.2592592592,32888.8888888889,5111.11111111111,234262.962962963,54944.4444444445,116851.851851852,36840.7407407407,104392.592592592,20970.3703703703,16788.8888888889,401497,558463,3294,11.7705882352941,0.0212352941176471
2016,9,40778,25007.4074074074,1088.88888888889,99822.2222222223,7659.25925925926,50474.0740740741,13303.7037037037,82518.5185185185,6103.70370370371,4429.62962962963,1612254,640520,4099,11.9647058823529,0.0225882352941176
2016,10,49151.8518518519,8422.22222222222,1903.7037037037,40177.7777777778,6900.00000000001,38966.6666666667,7711.11111111111,87529.6296296296,4718.51851851852,4762.96296296297,612637.199999999,583285,2165,10.8294117647059,0.0223529411764706
2016,11,44729.6296296296,2825.92592592593,592.592592592593,33537.037037037,20681.4814814815,9033.33333333334,8818.51851851851,30703.7037037037,7377.77777777778,2937.03703703704,146516,123320,796,8.56470588235294,0.0262941176470588
2016,12,45430.8777777778,2533.33333333333,1551.85185185186,117529.62962963,187041.925925926,13788.8888888889,8355.55555555556,19581.4814814815,10114.8148148148,1614.81481481481,168257.05,80183,66,6.8,0.0246470588235294
2017,1,47203.7037037038,1651.85185185185,207.407407407408,21088.8888888889,55833.3333333333,8088.88888888889,8274.07407407408,31681.4814814815,5844.44444444444,3218.51851851852,103123.05,58106,0,5.82352941176471,0.0251176470588235
2017,2,58814.8148148148,59.2592592592593,237.037037037037,39081.4814814815,26637.0370370371,27185.1851851852,1777.77777777778,70170.3703703704,9866.66666666667,6259.25925925927,61792.57,25494,0,4.82941176470588,0.0225294117647059
2017,3,34361.1111111111,2088.88888888889,569.925925925926,32777.7777777778,29342.5925925926,46885.1851851852,4061.11111111111,100668.518518518,31450,10368.5185185185,147248.525,54158,44,4.91176470588235,0.0168235294117647
2017,4,53700,12896.2962962963,1645.77777777778,91351.8518518519,33559.2592592593,70325.9259259259,40762.9629629629,29944.4444444444,30811.1111111111,9841.03703703702,116891.5,139576,0,6.7,0.0175882352941176
2017,5,40005.5555555556,5288.88888888889,1177.77777777778,50661.1111111111,159324.074074074,46162.962962963,70438.8888888889,42679.6296296296,7437.03703703703,4257.40740740741,537247.5,292782,1306.5,7.57058823529412,0.0225294117647059
2017,6,45648.1481481482,21629.6296296296,4596.2962962963,29766.6666666667,455096.296296296,113018.518518519,42148.1481481481,70203.7037037036,24781.4814814815,10244.4444444444,370295,417538.42,7297,8.95294117647059,0.0214705882352941
2017,7,54685.1851851851,100485.185185185,3685.18518518518,111377.777777778,65996.2962962963,109996.296296296,160522.222222222,35574.0740740741,4111.11111111111,6874.07407407407,232686.44,322650,2099,11.2529411764706,0.0222941176470588
2017,8,130451.851851852,29740.7407407408,5448.14814814815,325492.592592593,68503.7037037037,214025.925925926,27940.7407407407,173337.037037037,14333.3333333334,11522.2222222222,185900,334573,6455,11.8294117647059,0.0256470588235294
2017,9,45081.4814814815,32200,518.51851851852,74511.1111111111,58562.9629629629,93503.7037037037,19125.9259259259,52214.8148148148,3288.88888888889,4096.2962962963,419715,360814,3073,11.3294117647059,0.0259411764705882
2017,10,30533.3333333333,19140.7407407407,711.111111111112,20207.4074074074,31459.2592592593,109600,21644.4444444444,80689.3703703703,9985.18518518518,3296.2962962963,229409,268235,3427,10.3470588235294,0.0270588235294118
2017,11,50122.2222222222,1548.14814814815,1311.11111111111,39311.1111111111,27844.4444444444,27237.037037037,11985.1851851852,32985.1851851852,9192.5925925926,2059.25925925926,171194,193092,418,8.61764705882353,0.0300588235294118
2017,12,59622.2222222223,1822.22222222222,407.407407407408,47944.4444444445,35614.8148148148,17000,7359.25925925926,21033.3333333334,8303.7037037037,4166.66666666667,134598,122104,44,6.77058823529412,0.029
2018,1,45496.2962962963,311.111111111111,59.2592592592593,46640.7407407408,34707.4074074074,65607.4074074074,5281.48148148148,30096.2962962963,5481.48148148148,4777.77777777778,40047,70127,0,5.64117647058824,0.0220588235294118
2018,2,37377.7777777778,340.740740740741,600.000000000001,26255.5555555556,26044.4444444444,50937.037037037,5344.44444444444,72533.3333333333,13785.1851851852,6107.40740740741,69307,45520,0,5.28235294117647,0.0245294117647059
2018,3,26820.3703703704,6203.7037037037,2457.4074074074,35187.0370370371,26448.1481481482,30738.8888888889,1833.33333333334,69857.4074074075,17438.8518518519,1857.40740740741,72049.7,41457.64,0,4.84117647058823,0.0254117647058824
2018,4,26477.7777777778,37874.0740740741,5292.5925925926,667439.555555556,76255.5555555555,246062.962962963,46485.1296296296,90970.3703703704,19225.9259259259,4040.74074074074,81277,74262.5,0,5.25882352941176,0.0145294117647059
2018,5,43051.8518518518,7849.85185185185,2311.11111111111,520716.666666666,68044.5925925926,146231.481481482,525312.824074075,61388.8888888888,7372.62962962963,4622.2962962963,673511.5,220341,317.5,7.64117647058823,0.0162941176470588
2018,6,59985.1851851851,3362.96296296296,2848.14814814815,65362.962962963,130144.444444444,60659.2592592592,29055.5555555556,72218.5185185185,7325.92592592594,5403.7037037037,831569.1,211832,3469,10.8058823529412,0.0201764705882353
2018,7,61485.1851851852,109625.925925926,2229.62962962963,188911.111111111,137305.925925926,194444.444444445,282000,226918.518518518,4088.88888888889,8807.40740740741,863633,298663,16444,11.5588235294118,0.0254117647058824
2018,8,101192.592592593,26844.4444444445,4348.14814814815,116385.185185185,29714.8148148148,76414.8148148148,33366.6666666666,137762.962962963,19718.5185185185,19862.962962963,342379,278021,5151,13.0352941176471,0.0318823529411765
2018,9,94788.2962962964,44385.1851851852,7909.2037037037,102737.037037037,18437.037037037,161933.333333333,28588.8888888889,155833.333333333,6392.59259259259,8440.74074074073,269033.85,287233,6272,11.7,0.0248823529411765
2018,10,95900,49200,3007.40740740741,62237.0370370371,174525.129629629,152962.962962963,42188.8888888888,137385.185185185,5911.11111111111,6637.03703703703,232212,276248,6811,10.6058823529412,0.0285882352941176
2018,11,64855.5555555556,15955.5555555556,903.703703703704,22800,23148.1481481482,43774.074074074,9125.92592592593,25818.5185185185,6688.88888888889,4522.22222222222,205087,219915,883,8.73529411764706,0.0310588235294118
2018,12,52536.5851851852,2548.14814814815,59.2592592592592,6609.44444444444,28562.9629629629,59970.3703703704,3922.22222222222,39785.1851851852,9700,3507.4074074074,114622,116678,22,7.17058823529412,0.031
2019,1,26200,1274.07407407407,148.148148148148,7125.92592592592,25140.7407407407,60740.7407407407,644.444444444444,25841.0018518518,8762.96296296297,3518.51851851852,105625,83956,22,5.66470588235294,0.0302941176470588
2019,2,80235.1111111112,281.481481481482,237.037037037037,49196.2962962963,43352.3703703704,50685.1851851852,4025.92592592593,35070.3703703704,22237.0370370371,14100,47502,36463,0,4.9,0.0145882352941176
2019,3,30507.4074074074,1751.85185185185,1637.03703703704,53918.5185185185,44090.7407407408,38759.2592592593,3107.40740740741,67659.2592592593,21372.2222222222,5783.33333333333,60114.5,50804.5,0,4.97058823529412,0.0178823529411765
2019,4,50766.6666666667,2548.14814814814,1229.62962962963,70781.4814814815,101147.259259259,105570.37037037,15496.2962962963,79474.074074074,31511.1111111111,8448.14814814815,205969.5,148199.5,22,6.2,0.0151764705882353
2019,5,54101.2222222222,429.62962962963,266.666666666667,27429.6296296296,69568.5185185185,48679.6296296296,200604.444444445,36392.5925925926,7455.55555555556,6087.03703703704,1161153.35,168018.5,154,7.80588235294118,0.0184117647058824
2019,6,22290.5148148148,1881.48148148148,592.592592592593,32233.3333333333,15703.7037037037,55640.7407407408,8240.74074074074,290944.444444445,29796.7222222222,10548.1481481481,1144988.2,156145,3438,10.1294117647059,0.0192941176470588
2019,7,7231.92592592593,66799.9999999999,985.185185185185,28111.1111111111,56311.1111111112,318140.740740741,90288.8888888889,86385.1851851852,6037.03703703703,5014.81481481481,641397.56,132129,17513,11.8647058823529,0.0189411764705882
2019,8,6311.11111111111,153341.481481481,1888.88888888889,175225.925925926,319655.555555556,125696.296296296,27388.8888888889,91611.1111111111,12274.0740740741,18702.3851851852,1076987.2,176363,2545,12.3941176470588,0.0226470588235294
2019,9,12140.7407407407,56918.5185185184,2000,360622.222222222,101725.925925926,91155.5555555556,10333.3333333333,83792.5925925926,14925.9259259259,10111.1111111111,358438,368631.700000001,6080,11.9764705882353,0.0223529411764706
2019,10,11309.637037037,16074.0740740741,888.888888888889,20222.2222222222,149981.481481482,220479.259259259,13525.9259259259,172577.777777778,20022.2222222222,3781.48148148148,199241,191226,1529,10.4294117647059,0.0221176470588235
2019,11,9829.62962962964,49596.2962962963,1170.37037037037,27666.6666666667,88737.037037037,37777.7777777778,7744.44444444445,102703.703703704,20266.6666666667,2511.11111111111,150920,138985,733,9.50588235294118,0.0218235294117647
2019,12,20288.8888888889,34533.3333333334,2200,9600,72385.0370370371,73666.6666666667,4996.29629629629,35259.2592592592,14244.4444444444,2688.88888888889,76772,160367,22,7.42941176470588,0.0225882352941176
2020,1,18896.2962962963,7611.72222222223,1855.55555555556,12822.2222222222,19150.1481481482,65825.925925926,3674.07407407407,30159.2592592593,6711.11111111111,2040.74074074074,88856,59927,0,6.15882352941177,0.0225294117647059
2020,2,33055.5555555555,7874.07407407408,2055.55555555556,21100,31322.2222222222,140986.666666667,8355.55555555555,39351.8518518519,13585.1851851852,6984.14814814815,121794,56283,0,NA,0.0168823529411765
2020,3,24935.1851851852,8101.85185185186,707.407407407408,128442.592592593,75150.462962963,96048.1481481482,3438.88888888889,70472.2222222222,39731.4814814815,4120.37037037037,60306,75853.45,0,5.69411764705882,0.0154117647058824
2020,4,27666.1111111111,17274.0740740741,1459.25925925926,101551.851851852,165819.444444444,191802.962962963,212211.111111111,46925.9259259259,13170.3703703704,10951.5555555556,344727.5,213274,0,6.85294117647059,0.0158235294117647
2020,5,56876.3037037038,9207.40740740741,1492.59259259259,34755.5555555555,191569.974074074,65833.3333333334,281784.555555556,95929.6296296298,14125.9259259259,7511.11111111111,506517.225,309323,530,8.5,0.0167647058823529
2020,6,21767.7777777778,26911.1111111111,1222.22222222222,51568.5925925926,171199.437037037,272880.222222222,267822.222222222,102976.148148148,13159.2592592593,7844.44444444444,607885,263602,15038,10.5882352941176,0.0174117647058824
2020,7,35577.7777777777,90781.3703703704,3266.66666666667,173370.37037037,109496.296296296,196927.518518519,92329.6296296296,66562.962962963,25662.962962963,20650.925925926,362303,289924,8707,11.5375,0.017625
